what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470028180199
executed,command,org.testng.eclipse,6.9.12.201607091356,"org.testng.eclipse.shortcut.run",1470028184097
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470028187709
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470028188000
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470028189555
activated,view,org.testng.eclipse,6.9.12.201607091356,"org.testng.eclipse.ResultView",1470028198504
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470028210719
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470028210755
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1470028217216
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470028251047
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1470028266898
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470028268776
executed,command,org.testng.eclipse,6.9.12.201607091356,"org.testng.eclipse.shortcut.run",1470028273627
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470028277729
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470028278060
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470028279507
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470028298236
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470028306095
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470028309331
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470028315210
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470028320405
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470028321995
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1470028323589
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470028336823
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1470028381582
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1470028385513
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470028440952
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1470028443805
executed,command,org.testng.eclipse,6.9.12.201607091356,"org.testng.eclipse.shortcut.run",1470028446559
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470028450469
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470028450807
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470028452282
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470028471724
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1470028471739
activated,view,org.testng.eclipse,6.9.12.201607091356,"org.testng.eclipse.ResultView",1470028471852
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1470028487049
closed,view,org.testng.eclipse,6.9.12.201607091356,"org.testng.eclipse.ResultView",1470028487049
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470028512540
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470028516425
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470028518843
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470028519530
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470028521885
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1470028560590
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470028573320
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470028580371
executed,command,org.testng.eclipse,6.9.12.201607091356,"org.testng.eclipse.shortcut.run",1470028584506
opened,view,org.testng.eclipse,6.9.12.201607091356,"org.testng.eclipse.ResultView",1470028584568
activated,view,org.testng.eclipse,6.9.12.201607091356,"org.testng.eclipse.ResultView",1470028584599
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470028584615
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470028588609
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470028588851
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470028590392
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470028627928
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470028630440
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470028633872
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470028638802
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470028640879
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1470028643577
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470028670426
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470028672906
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1470028698038
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1470028711813
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PropertiesFileEditor",1470028715916
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PropertiesFileEditor",1470028715947
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1470028730206
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470028731984
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470028734153
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470028760611
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470028761531
