what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470029032574
executed,command,org.testng.eclipse,6.9.12.201607091356,"org.testng.eclipse.shortcut.run",1470029035257
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1470029035912
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470029039189
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470029039466
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470029041197
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470029068305
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470029071955
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470029085902
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470029085917
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470029087789
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470029091160
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470029093328
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470029111818
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470029113971
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1470029117947
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1470029119538
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470029122258
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470029123049
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1470029165065
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470029167221
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470029168619
executed,command,org.testng.eclipse,6.9.12.201607091356,"org.testng.eclipse.shortcut.run",1470029171095
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1470029171772
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470029174866
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470029175272
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470029176341
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470029258114
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470029260989
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470029263337
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470029395363
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470029407999
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470029431103
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470029434020
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470029434036
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470029439277
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470029441243
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470029858981
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470029860222
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470029989607
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1470029993413
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1470030010620
executed,command,org.testng.eclipse,6.9.12.201607091356,"org.testng.eclipse.shortcut.run",1470030013958
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1470030014613
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470030017797
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470030018041
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470030019820
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470030080520
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470030082796
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470030101040
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470030284195
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470030394474
activated,view,org.testng.eclipse,6.9.12.201607091356,"org.testng.eclipse.ResultView",1470030581009
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470030583380
closed,view,org.testng.eclipse,6.9.12.201607091356,"org.testng.eclipse.ResultView",1470030583396
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1470030592288
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.views.showView",1470030592288
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470030614081
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1470030715871
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470032781355
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470032784460
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470032827625
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470032834521
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470032835816
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470033081302
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1470033082875
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470033083843
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470033192699
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1470033212448
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1470033270764
executed,command,org.testng.eclipse,6.9.12.201607091356,"org.testng.eclipse.shortcut.run",1470033273880
opened,view,org.testng.eclipse,6.9.12.201607091356,"org.testng.eclipse.ResultView",1470033273949
activated,view,org.testng.eclipse,6.9.12.201607091356,"org.testng.eclipse.ResultView",1470033273977
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470033273994
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1470033274551
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470033277706
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470033278021
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470033279480
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470033308568
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470033317016
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470033546760
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470033798148
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470033801112
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470034047267
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470034051448
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470034172467
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1470034190407
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1470034201779
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470034205601
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470034227785
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1470034244134
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470034718469
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470034765659
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1470034768982
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470034801055
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470034813628
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470034814018
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470034814050
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1470034821990
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470034850819
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470034850990
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1470034873938
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470034933888
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470034933888
executed,command,org.testng.eclipse,6.9.12.201607091356,"org.testng.eclipse.shortcut.run",1470034937772
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470034937788
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470034939660
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1470034940300
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470034943343
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470034943541
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470034945147
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470034971498
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470034983024
closed,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1470034983026
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470034994953
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470034999947
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470035000815
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470035015261
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470035016621
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470035018540
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470035021831
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470035024639
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470035047103
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470035125611
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1470035127927
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1470035134922
started,bundle,org.eclipse.pde.core,3.7.1.v20120103_r372,"org.eclipse.pde.core",1470035139977
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470035144914
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1470035149490
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470035150675
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1470035150691
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470035152033
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1470035157617
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470035196664
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470035199831
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470035200003
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1470035201531
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470035203310
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1470035207163
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470035208333
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1470035208333
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470035210096
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1470035210985
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1470035223917
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.garbagecollector",1470035434923
activated,view,org.testng.eclipse,6.9.12.201607091356,"org.testng.eclipse.ResultView",1470036233986
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470036234002
closed,view,org.testng.eclipse,6.9.12.201607091356,"org.testng.eclipse.ResultView",1470036234017
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1470036237683
executed,command,org.testng.eclipse,6.9.12.201607091356,"org.testng.eclipse.shortcut.run",1470036244797
opened,view,org.testng.eclipse,6.9.12.201607091356,"org.testng.eclipse.ResultView",1470036244891
activated,view,org.testng.eclipse,6.9.12.201607091356,"org.testng.eclipse.ResultView",1470036244922
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470036244937
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1470036245405
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470036246733
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470036366089
activated,view,org.testng.eclipse,6.9.12.201607091356,"org.testng.eclipse.ResultView",1470036366121
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470036374045
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470036405326
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470036414504
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470036442959
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470036448825
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470036453195
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470036472977
activated,view,org.testng.eclipse,6.9.12.201607091356,"org.testng.eclipse.ResultView",1470036472988
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470036488904
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.deletePreviousWord",1470036512664
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1470036531138
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470036534494
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470036555053
activated,view,org.testng.eclipse,6.9.12.201607091356,"org.testng.eclipse.ResultView",1470036555073
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470036574801
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470036589884
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470036594279
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470036595126
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470036597572
executed,command,org.testng.eclipse,6.9.12.201607091356,"org.testng.eclipse.shortcut.run",1470036607978
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470036609852
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470036624090
activated,view,org.testng.eclipse,6.9.12.201607091356,"org.testng.eclipse.ResultView",1470036624105
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470036634174
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470036635705
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470036636552
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470036638166
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470036639211
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470036646903
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470036648338
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1470036649726
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1470036651879
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470036653939
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470036655155
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470036660884
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470036690972
activated,view,org.testng.eclipse,6.9.12.201607091356,"org.testng.eclipse.ResultView",1470036690985
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470036757412
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470036801011
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470036802637
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470036803796
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470036806006
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470036807290
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470036808102
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470036809194
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.200.v201101281837,"org.eclipse.wst.xsl.debug.ui",1470036813125
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470036816060
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470036838527
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470036841990
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470036897244
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470036901349
activated,view,org.testng.eclipse,6.9.12.201607091356,"org.testng.eclipse.ResultView",1470036901587
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470036902201
activated,view,org.testng.eclipse,6.9.12.201607091356,"org.testng.eclipse.ResultView",1470036903805
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470036936835
activated,view,org.testng.eclipse,6.9.12.201607091356,"org.testng.eclipse.ResultView",1470036937857
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470036939308
closed,view,org.testng.eclipse,6.9.12.201607091356,"org.testng.eclipse.ResultView",1470036939308
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470036941822
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470036943231
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470036944323
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470036945665
executed,command,org.testng.eclipse,6.9.12.201607091356,"org.testng.eclipse.shortcut.run",1470036954245
opened,view,org.testng.eclipse,6.9.12.201607091356,"org.testng.eclipse.ResultView",1470036954307
activated,view,org.testng.eclipse,6.9.12.201607091356,"org.testng.eclipse.ResultView",1470036954354
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470036954369
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470036956040
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470036983180
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470036993863
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470036995114
activated,view,org.testng.eclipse,6.9.12.201607091356,"org.testng.eclipse.ResultView",1470037449747
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470037491993
closed,view,org.testng.eclipse,6.9.12.201607091356,"org.testng.eclipse.ResultView",1470037492000
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470037494522
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470037496287
opened,view,org.testng.eclipse,6.9.12.201607091356,"org.testng.eclipse.ResultView",1470037498791
activated,view,org.testng.eclipse,6.9.12.201607091356,"org.testng.eclipse.ResultView",1470037498820
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470037498835
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470037500468
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470037535864
activated,view,org.testng.eclipse,6.9.12.201607091356,"org.testng.eclipse.ResultView",1470037544067
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470037563462
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470037567317
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470037629771
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470038268812
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1470038630783
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470038632611
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470038633731
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470038633967
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1470038634634
